user_id,day_type,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,burnout_score,burnout_risk
87,1,7.91,9.52,5,5,0,6.92,40.0,102.78,1
87,0,3.89,6.0,2,1,1,7.22,40.0,106.94,1
88,1,7.45,10.47,2,5,0,6.95,86.4,21.51,0
88,0,5.19,8.43,0,2,0,7.18,85.2,24.65,0
88,1,11.12,13.42,2,5,0,6.97,75.7,38.65,0
88,0,3.92,6.71,1,2,0,6.02,70.8,42.83,0
88,0,5.8,7.87,0,2,0,7.74,58.8,50.17,0
88,0,5.4,7.64,1,3,0,7.39,70.0,48.3,0
88,1,7.4,10.78,1,4,1,7.81,56.4,60.49,0
88,0,6.95,10.12,0,1,1,5.26,60.6,67.21,0
88,1,9.15,12.24,5,3,1,6.37,47.0,85.58,1
88,0,4.85,8.66,1,5,1,6.8,45.3,90.09,1
89,0,3.18,6.35,1,3,0,7.61,97.3,8.43,0
89,1,8.02,10.76,4,1,0,7.47,86.5,18.74,0
89,0,4.7,8.36,1,4,1,6.52,83.4,22.72,0
89,1,8.27,11.0,1,3,1,8.37,78.5,29.73,0
89,0,4.03,7.14,1,1,0,5.07,78.3,32.15,0
89,1,7.0,8.64,2,1,1,7.34,75.4,38.44,0
89,0,4.29,8.15,1,5,0,7.1,80.3,37.23,0
89,1,8.49,10.73,2,4,0,5.76,73.0,45.37,0
89,0,5.23,8.46,2,5,1,6.38,64.6,52.01,0
89,0,5.26,8.11,1,4,0,6.1,61.4,55.32,0
90,1,8.18,10.55,6,1,1,8.26,83.6,23.26,0
90,1,8.84,10.64,2,1,1,7.55,72.7,34.31,0
90,1,8.7,11.6,0,4,0,7.52,77.8,36.29,0
90,0,5.01,9.0,0,4,0,5.26,81.3,36.98,0
90,0,3.17,5.29,1,1,0,7.36,74.5,40.02,0
90,1,9.82,12.94,3,5,0,6.46,64.3,50.61,0
90,0,4.75,7.96,0,2,0,6.02,70.3,50.1,0
90,0,4.85,7.78,0,3,1,5.27,63.7,55.83,0
90,0,3.66,5.42,0,2,0,7.89,71.2,52.52,0
90,1,10.28,13.68,6,1,0,7.64,56.7,67.31,0
91,1,8.86,12.45,2,4,0,7.9,90.1,15.12,0
91,0,3.43,5.36,1,1,0,5.93,89.2,16.91,0
91,1,10.49,13.94,2,2,1,6.83,82.4,30.73,0
91,1,10.4,13.91,2,1,0,7.32,73.0,44.1,0
91,0,5.6,8.06,1,4,1,7.77,69.8,48.81,0
91,1,9.36,13.03,1,5,1,8.44,69.6,56.18,0
91,1,10.03,12.83,2,1,1,6.49,50.8,74.6,1
91,1,8.53,11.35,2,1,0,6.45,55.4,80.52,1
91,1,7.65,11.55,4,5,0,8.52,40.0,92.31,1
91,0,7.38,9.33,1,4,1,7.87,40.0,97.46,1
92,0,4.93,6.84,1,2,0,8.35,94.3,12.81,0
92,1,9.45,11.15,4,4,0,6.23,91.0,17.86,0
92,1,7.54,9.77,1,1,1,9.31,88.4,21.42,0
92,0,5.93,7.99,2,1,1,6.99,82.9,26.15,0
92,1,8.59,10.64,2,5,0,7.17,89.2,26.13,0
92,0,3.0,6.16,3,4,0,7.99,83.9,28.36,0
92,0,3.94,7.92,0,3,0,6.69,82.1,29.53,0
92,1,7.3,10.58,3,4,0,7.54,84.5,30.91,0
92,1,9.19,10.73,3,4,0,5.3,75.1,38.24,0
92,1,7.67,10.37,4,1,0,6.84,72.3,42.73,0
93,1,5.94,9.8,3,5,0,8.24,100.0,9.32,0
93,1,7.14,10.84,0,2,0,7.22,88.1,19.51,0
93,1,8.01,10.95,3,1,0,6.48,79.9,31.89,0
93,0,4.57,7.58,0,2,0,7.43,76.5,34.82,0
93,0,4.27,6.98,1,1,0,7.94,83.7,33.73,0
93,1,8.86,11.47,4,4,0,6.72,68.9,48.94,0
93,0,5.31,8.18,0,5,0,6.94,67.4,51.05,0
93,0,3.17,5.83,2,5,0,7.81,84.2,43.62,0
93,1,6.56,9.43,5,4,0,6.54,63.2,59.18,0
93,0,4.04,7.06,0,5,1,6.8,60.9,61.82,0
94,1,6.88,9.18,2,3,0,9.16,89.5,16.95,0
94,1,8.79,10.59,3,4,0,8.29,77.3,29.66,0
94,1,8.36,10.37,2,4,1,6.58,66.2,43.84,0
94,1,7.25,9.48,4,1,0,6.64,62.3,54.55,0
94,1,10.08,13.79,2,4,0,7.34,54.7,68.15,0
94,1,8.2,12.0,4,4,0,8.5,52.6,77.49,1
94,0,5.11,8.46,0,5,1,6.88,49.4,82.34,1
94,1,7.69,9.95,5,2,1,8.67,40.0,96.6,1
94,1,7.97,9.64,0,2,1,7.66,40.0,104.35,1
94,1,8.42,10.81,4,3,0,6.44,40.0,114.46,2
95,1,9.45,11.63,2,2,1,5.69,84.9,22.68,0
95,0,3.78,6.53,0,3,0,7.2,88.8,21.2,0
95,0,5.56,7.84,0,2,0,5.89,77.4,27.89,0
95,0,4.87,7.97,1,2,1,6.36,81.2,29.45,0
95,0,5.64,7.45,1,4,0,6.73,89.0,27.91,0
95,1,7.88,9.45,1,5,0,5.96,65.4,40.7,0
95,1,8.19,10.12,4,4,0,5.87,68.1,44.78,0
95,0,6.36,9.09,0,4,0,8.85,71.2,44.76,0
95,0,5.07,7.55,0,4,1,6.58,64.1,49.65,0
95,1,9.08,10.68,4,3,0,5.94,68.8,53.78,0
96,1,8.01,11.68,4,2,0,6.1,83.0,23.03,0
96,0,3.58,6.49,1,2,0,6.24,82.4,24.97,0
96,1,10.38,12.36,2,5,0,6.21,82.0,34.89,0
96,0,5.53,9.39,0,3,0,6.55,66.6,44.46,0
96,0,5.68,8.69,4,2,0,6.98,72.9,48.0,0
96,0,6.15,9.27,2,2,1,5.63,63.1,60.02,0
96,1,8.97,12.61,2,3,0,5.46,52.5,74.25,1
96,0,5.98,8.75,1,2,1,7.0,50.4,81.22,1
96,1,7.86,9.81,2,5,1,7.21,44.6,91.0,1
96,0,5.41,7.83,2,2,0,5.88,40.0,97.69,1
97,1,8.85,12.09,1,4,0,7.66,79.8,24.11,0
97,1,8.17,10.28,2,1,1,5.19,87.4,34.86,0
97,1,9.69,12.77,2,4,0,5.45,61.1,58.17,0
97,0,3.0,6.35,0,1,0,7.96,61.7,57.58,0
97,1,8.14,12.09,2,4,0,8.53,51.5,69.76,0
97,0,3.0,4.76,1,5,0,7.28,65.1,62.27,0
97,1,6.44,9.39,1,5,1,6.73,49.3,75.62,1
97,0,3.0,4.76,1,5,0,7.76,56.7,70.23,1
97,0,4.65,8.64,1,2,0,6.49,58.6,73.76,1
97,0,4.26,6.35,0,1,1,8.08,50.6,80.14,1
98,0,3.08,5.87,2,5,0,4.79,101.5,4.88,0
98,0,6.86,9.5,0,2,0,4.5,90.3,17.39,0
98,0,3.79,5.76,2,4,0,6.6,78.9,23.31,0
98,1,8.43,10.38,0,4,1,7.08,75.5,33.91,0
98,0,4.35,8.06,1,5,1,7.08,82.5,34.8,0
98,1,7.48,9.08,6,3,0,7.78,74.7,48.12,0
98,1,6.8,9.33,4,1,0,8.4,55.9,64.16,0
98,1,8.04,11.45,3,3,1,7.11,49.9,78.98,1
98,0,6.95,8.47,0,2,0,9.15,49.0,83.05,1
98,0,3.0,6.22,0,5,1,6.96,44.4,85.3,1
99,1,9.84,12.31,0,2,0,6.29,80.0,21.35,0
99,1,9.48,13.45,5,4,1,6.5,85.4,28.01,0
99,1,7.87,10.88,1,2,0,6.67,78.8,35.37,0
99,1,7.27,9.84,1,1,0,7.1,78.6,39.61,0
99,0,5.82,9.56,1,5,0,6.89,78.9,41.66,0
99,0,6.51,8.57,1,1,1,8.41,70.3,49.02,0
99,0,3.35,6.95,0,3,0,6.85,68.9,49.69,0
99,0,4.63,7.26,0,4,1,6.64,69.3,51.46,0
99,1,7.21,10.29,4,4,1,5.8,62.3,60.68,0
99,1,7.08,10.1,2,4,1,7.43,52.6,69.3,0
100,1,8.77,12.12,2,3,1,7.35,90.7,22.03,0
100,1,10.21,14.18,5,3,1,5.59,76.2,41.97,0
100,1,10.45,14.15,5,1,0,7.43,62.7,59.71,0
100,0,5.84,9.38,0,5,1,6.12,63.8,63.69,0
100,1,7.58,11.55,7,2,1,5.83,42.5,84.62,1
100,1,8.71,11.34,1,2,0,6.16,44.7,91.5,1
100,0,4.4,7.63,1,3,0,5.18,44.1,94.62,1
100,1,8.51,11.49,3,2,0,6.93,40.0,104.67,1
100,0,6.66,9.93,1,4,0,8.4,40.0,107.98,1
100,0,3.26,6.48,1,2,0,5.03,40.0,109.99,1
101,0,3.97,7.32,2,3,0,8.89,87.3,14.8,0
101,0,4.53,6.43,0,3,0,6.16,91.3,13.8,0
101,1,8.71,11.72,4,5,1,6.42,85.2,20.89,0
101,1,8.55,12.46,2,2,0,7.82,96.9,19.77,0
101,0,4.4,5.93,0,3,0,6.77,87.4,23.9,0
101,1,6.54,9.87,4,3,1,6.49,79.7,30.79,0
101,1,7.01,10.1,3,2,0,7.18,78.3,34.35,0
101,1,9.65,11.88,2,2,0,8.62,77.7,38.22,0
101,0,3.0,6.78,3,2,0,7.05,74.4,40.44,0
101,1,8.5,12.28,4,1,0,5.69,71.7,46.39,0
102,0,3.0,6.33,1,4,0,6.54,92.3,12.78,0
102,0,3.51,5.76,1,3,0,7.58,86.3,15.15,0
102,0,3.75,6.53,0,5,0,7.97,97.3,9.49,0
102,0,3.51,5.2,3,2,1,6.56,87.3,17.28,0
102,1,7.77,10.48,2,4,0,7.1,86.3,23.9,0
102,0,5.72,7.74,0,2,1,6.14,85.2,29.52,0
102,1,9.18,11.55,3,1,1,6.7,65.5,49.2,0
102,1,8.35,10.32,0,3,1,7.41,67.0,55.89,0
102,1,7.85,11.14,1,2,0,8.58,58.9,64.93,0
102,1,8.32,12.03,2,1,1,7.71,48.7,78.96,1
103,0,3.0,6.09,1,5,0,7.31,80.0,14.37,0
103,1,8.56,12.04,4,4,1,7.94,90.5,21.36,0
103,1,7.47,11.24,3,3,0,7.13,82.4,32.74,0
103,0,3.0,6.65,0,4,1,4.8,76.8,37.58,0
103,0,3.48,5.21,1,2,0,7.07,79.9,36.86,0
103,0,3.38,5.82,1,5,0,5.76,81.7,36.34,0
103,0,4.86,6.98,0,5,0,8.41,73.2,39.29,0
103,1,8.85,10.99,4,5,1,6.87,70.1,51.77,0
103,0,4.6,6.47,3,5,1,4.81,59.1,61.88,0
103,1,9.11,12.02,5,4,1,5.19,53.9,78.36,1
104,0,3.0,5.71,0,5,0,5.72,105.1,2.59,0
104,0,4.45,7.58,2,1,1,6.27,92.4,12.62,0
104,0,3.98,5.53,0,2,0,7.88,97.6,10.4,0
104,0,4.54,7.51,0,5,1,4.5,77.2,21.93,0
104,1,9.63,13.53,2,3,0,7.75,89.6,24.94,0
104,1,9.18,12.33,3,5,0,6.77,72.5,39.38,0
104,0,3.0,5.7,1,4,0,7.61,82.1,34.71,0
104,1,9.32,11.7,2,3,0,5.0,67.0,49.36,0
104,1,9.48,12.58,1,4,0,8.02,71.2,54.11,0
104,0,3.33,5.13,4,4,0,9.28,56.8,59.81,0
105,1,8.28,11.18,3,5,0,5.91,84.0,19.09,0
105,0,3.0,4.97,1,3,1,6.64,82.7,20.97,0
105,0,5.85,7.55,0,2,0,6.18,99.0,17.58,0
105,1,8.67,10.48,5,3,0,6.21,75.0,36.22,0
105,1,5.73,8.86,2,4,1,7.13,73.1,41.94,0
105,0,3.89,6.06,0,3,0,7.52,82.4,38.01,0
105,0,5.76,9.69,0,2,0,7.67,69.9,46.05,0
105,1,10.44,14.42,3,3,0,6.55,59.8,60.69,0
105,1,7.2,10.19,2,3,0,6.0,54.8,68.81,0
105,0,5.9,9.32,0,4,1,7.6,55.0,72.55,1
106,0,5.2,7.05,0,4,0,8.09,98.4,10.99,0
106,0,6.69,10.16,0,2,0,7.23,81.9,22.36,0
106,1,8.31,10.2,5,5,1,5.06,76.9,35.77,0
106,0,4.03,6.57,1,4,0,6.83,87.2,32.52,0
106,0,5.38,9.03,2,4,0,5.76,66.6,45.26,0
106,0,5.17,8.83,1,3,1,7.15,65.5,50.58,0
106,0,5.31,8.92,2,1,0,6.35,57.9,58.92,0
106,0,3.04,5.51,0,1,1,6.51,56.6,61.61,0
106,1,8.36,10.1,0,2,0,7.41,60.3,66.23,0
106,1,7.79,11.35,2,4,1,7.56,46.5,80.0,1
107,1,6.57,9.15,3,1,0,7.42,83.2,16.76,0
107,1,10.19,12.44,5,5,1,5.96,86.9,22.36,0
107,0,3.93,5.65,1,5,0,5.73,70.4,29.29,0
107,1,6.91,9.69,3,5,0,8.78,91.4,23.2,0
107,1,9.26,13.15,2,2,1,8.22,71.9,36.71,0
107,0,3.55,7.44,0,4,0,7.54,72.7,36.19,0
107,1,6.85,8.98,7,4,0,6.61,78.0,38.61,0
107,1,9.46,11.62,5,2,0,7.53,66.4,49.04,0
107,0,4.41,6.35,1,4,0,6.54,64.5,50.47,0
107,1,9.32,13.14,2,3,0,9.09,64.8,54.58,0
108,1,8.44,12.18,4,3,0,6.38,92.6,15.98,0
108,0,5.3,8.62,0,5,1,6.65,86.0,20.06,0
108,1,8.16,11.92,2,4,0,7.1,77.5,26.36,0
108,0,4.66,6.81,1,4,0,7.8,87.0,22.9,0
108,1,7.84,11.16,1,4,1,6.39,97.7,21.86,0
108,1,10.59,12.09,3,1,0,8.08,80.0,33.27,0
108,1,7.69,9.55,2,5,1,8.05,91.2,31.36,0
108,1,7.7,11.57,2,1,1,6.15,80.4,39.84,0
108,1,10.53,13.53,5,5,0,5.31,61.4,52.52,0
108,0,6.6,8.4,0,4,0,7.08,62.5,53.31,0
109,1,9.21,12.32,8,2,0,6.86,82.3,24.25,0
109,0,6.1,9.58,0,1,1,6.0,83.5,28.17,0
109,0,6.65,10.04,1,2,0,9.06,85.0,30.1,0
109,0,6.32,8.59,1,4,0,6.22,70.2,38.66,0
109,0,3.53,5.89,1,1,1,7.23,72.6,39.53,0
109,0,3.0,5.36,1,4,0,7.54,81.1,35.46,0
109,1,7.21,9.82,3,5,0,7.47,73.3,42.04,0
109,0,4.95,7.68,0,2,0,7.89,77.0,41.58,0
109,0,4.12,6.64,0,1,0,8.45,72.7,43.65,0
109,1,7.91,10.57,2,2,1,4.6,63.1,54.28,0
110,1,9.96,13.82,4,1,1,8.1,78.9,32.46,0
110,0,3.0,6.99,0,3,1,5.7,78.8,34.96,0
110,0,3.97,5.8,1,2,0,7.37,68.0,40.28,0
110,1,10.15,12.49,1,2,0,6.73,76.4,46.9,0
110,0,6.01,9.57,0,1,1,6.93,65.9,57.5,0
110,0,4.27,6.01,0,1,1,5.1,65.9,61.97,0
110,1,10.43,14.22,3,5,1,6.17,46.8,82.82,1
110,0,4.42,6.92,1,2,0,5.1,48.5,85.61,1
110,0,5.63,7.45,3,1,1,7.92,40.0,95.45,1
110,0,4.57,7.29,1,3,1,7.06,40.0,99.21,1
111,0,3.73,5.66,1,5,0,5.47,88.8,10.04,0
111,0,6.64,9.54,0,1,0,7.17,88.9,13.42,0
111,1,7.96,11.26,5,4,0,5.44,74.5,26.08,0
111,1,9.27,12.54,6,4,0,9.0,78.4,31.49,0
111,0,4.56,7.46,1,4,0,9.28,95.7,24.62,0
111,0,5.0,7.29,1,4,0,6.75,79.2,32.67,0
111,1,10.43,12.67,2,3,0,6.77,73.0,42.32,0
111,0,4.93,7.01,2,4,1,7.55,76.4,43.56,0
111,0,3.22,5.31,0,2,0,5.49,77.6,43.57,0
111,1,10.02,12.14,2,5,0,7.93,68.7,52.78,0
112,1,7.92,10.2,2,5,0,7.83,94.3,9.12,0
112,0,3.52,5.05,0,4,1,7.53,84.9,13.01,0
112,0,5.16,8.2,0,1,0,7.88,87.5,12.96,0
112,1,8.08,9.75,5,1,0,7.36,86.1,17.18,0
112,0,3.72,5.27,0,1,0,6.32,81.1,19.57,0
112,0,6.86,8.62,2,2,0,7.43,74.0,24.5,0
112,0,6.51,9.58,3,4,0,7.12,84.1,22.57,0
112,1,9.55,11.48,7,5,1,6.68,75.6,31.15,0
112,0,4.1,6.45,0,4,0,7.3,79.9,29.36,0
112,0,4.53,6.85,1,1,0,7.48,82.2,29.35,0
113,1,9.39,13.32,3,4,1,8.0,83.5,21.16,0
113,0,5.03,7.78,0,2,0,6.92,80.5,23.39,0
113,1,10.01,11.78,2,5,0,5.0,86.5,25.22,0
113,0,3.26,6.37,0,1,0,5.34,85.2,26.47,0
113,0,4.02,6.27,0,2,1,7.75,79.7,29.55,0
113,1,9.98,12.94,7,1,1,8.6,75.8,37.46,0
113,1,8.7,11.3,1,3,0,7.33,78.3,39.54,0
113,1,7.93,11.0,4,4,0,7.84,69.2,46.42,0
113,0,4.75,7.99,1,5,1,7.55,68.6,47.95,0
113,0,5.7,9.39,2,5,0,7.52,68.7,49.31,0
114,0,6.31,8.41,0,2,1,6.53,85.9,22.02,0
114,1,10.17,13.55,5,5,0,6.19,75.7,41.18,0
114,1,9.77,13.45,4,5,1,9.46,62.0,59.91,0
114,0,4.11,5.73,0,4,1,8.02,56.8,63.08,0
114,1,8.95,11.85,1,4,0,6.99,61.5,70.54,1
114,1,8.11,11.13,4,4,1,8.52,40.0,90.57,1
114,1,8.51,12.43,2,1,0,6.77,40.0,102.43,1
114,1,8.96,10.75,2,1,0,6.71,40.0,113.9,2
114,1,7.33,10.23,1,4,0,6.49,40.0,120.94,2
114,0,3.07,6.82,0,2,0,6.26,40.0,121.82,2
115,0,4.19,6.44,2,2,1,7.45,92.7,15.0,0
115,1,10.79,13.18,1,1,0,5.34,84.4,24.14,0
115,0,4.38,5.98,0,5,0,7.1,90.4,21.57,0
115,0,4.05,6.26,1,2,0,6.34,87.4,23.71,0
115,0,4.24,5.79,0,3,1,7.46,94.5,21.74,0
115,1,8.4,10.83,2,4,1,5.31,86.5,29.78,0
115,0,7.06,10.88,1,3,0,4.72,78.8,36.37,0
115,1,6.44,9.91,3,5,0,6.2,72.7,41.61,0
115,0,4.34,7.55,0,1,1,8.11,75.8,41.86,0
115,1,9.65,11.64,5,5,0,8.76,76.8,45.8,0
116,1,8.33,9.98,3,3,0,7.3,85.7,18.63,0
116,1,9.42,10.97,2,4,0,6.26,80.8,29.84,0
116,0,5.56,8.34,0,3,0,6.25,71.8,36.78,0
116,1,8.54,10.91,3,2,0,5.84,70.2,47.77,0
116,1,8.1,10.09,3,5,0,6.51,68.9,55.91,0
116,0,6.15,8.48,1,2,0,6.11,63.2,63.51,0
116,0,5.93,7.5,4,3,0,8.6,48.2,73.99,1
116,0,4.42,8.19,0,2,0,6.54,55.3,73.64,1
116,1,7.96,10.07,5,5,0,7.84,50.2,83.65,1
116,1,7.82,10.5,4,2,1,5.99,40.0,99.69,1
117,0,3.2,6.54,0,3,0,7.68,88.1,13.5,0
117,0,4.31,6.5,4,1,0,7.39,84.9,17.3,0
117,0,5.05,8.46,0,4,1,7.66,85.5,19.01,0
117,0,3.0,6.55,0,2,1,5.91,85.6,20.55,0
117,1,5.5,9.12,1,3,1,6.87,87.2,23.35,0
117,0,4.72,8.41,1,1,0,5.26,81.0,28.72,0
117,0,5.45,7.61,0,3,1,7.35,71.7,34.82,0
117,0,5.49,7.16,1,3,0,7.34,84.2,31.39,0
117,1,7.45,10.15,2,1,0,6.97,82.8,36.56,0
117,1,8.36,11.39,0,1,0,6.23,66.7,47.94,0
118,1,8.05,11.86,1,4,0,6.5,85.8,15.55,0
118,0,3.06,5.87,2,1,1,8.07,90.2,15.8,0
118,0,4.03,7.07,3,2,1,7.77,86.0,20.84,0
118,0,3.08,6.05,0,5,1,6.9,92.9,18.37,0
118,0,3.0,6.52,1,4,0,6.63,83.8,22.05,0
118,0,4.94,7.24,1,2,1,6.04,89.6,23.62,0
118,1,5.43,8.09,4,2,1,7.91,78.3,33.28,0
118,1,7.76,9.5,0,4,1,6.16,72.7,40.83,0
118,0,3.07,6.35,2,5,1,6.5,75.4,41.38,0
118,1,9.24,12.57,4,2,0,5.78,67.2,53.59,0
119,0,3.68,6.17,2,3,0,7.96,81.5,17.27,0
119,0,6.38,9.38,0,5,0,6.47,99.1,11.32,0
119,1,8.56,11.11,3,1,1,5.72,90.7,18.6,0
119,0,6.65,9.36,2,2,1,7.08,90.4,21.18,0
119,1,8.02,11.34,2,5,0,8.01,89.9,23.33,0
119,0,4.97,7.52,2,4,1,7.16,82.0,27.89,0
119,0,4.24,8.1,2,3,0,6.99,77.5,30.58,0
119,0,4.52,6.42,0,2,0,6.12,85.2,28.12,0
119,1,8.17,10.29,2,1,0,8.92,73.2,35.14,0
119,1,7.4,9.47,2,3,1,7.42,77.4,35.91,0
120,0,4.44,6.75,1,5,1,5.7,94.1,10.52,0
120,1,8.72,11.97,8,5,1,8.8,86.8,19.19,0
120,0,4.28,7.05,2,5,0,8.4,80.0,22.09,0
120,1,7.3,9.64,1,4,1,6.38,87.4,22.55,0
120,0,4.57,7.6,1,5,0,6.7,91.8,21.49,0
120,0,3.83,6.49,2,3,0,7.71,83.9,25.18,0
120,1,7.93,10.58,1,5,1,6.77,79.0,30.68,0
120,1,8.12,10.41,5,2,1,6.25,78.3,36.63,0
120,0,3.0,5.81,1,1,1,6.83,77.0,38.41,0
120,0,3.26,6.85,1,2,0,8.17,84.1,35.71,0
121,1,8.33,11.91,3,1,0,6.91,96.6,9.37,0
121,0,5.39,7.35,0,5,1,9.07,86.9,13.88,0
121,0,5.91,9.6,3,3,0,8.72,87.9,15.2,0
121,1,8.35,11.83,4,4,0,6.85,86.6,19.29,0
121,1,8.73,11.93,5,2,1,6.6,84.0,25.38,0
121,1,9.07,12.22,4,4,1,7.51,80.8,31.07,0
121,0,3.0,5.69,0,1,0,8.75,72.5,33.96,0
121,1,8.63,10.93,5,3,1,7.17,77.8,36.37,0
121,1,9.33,12.0,1,4,1,7.74,71.8,42.38,0
121,0,3.0,4.51,0,1,0,6.88,64.7,45.06,0
122,0,3.84,5.54,0,1,0,6.76,91.0,11.52,0
122,1,10.26,13.46,2,4,0,7.99,88.3,17.04,0
122,1,8.64,10.29,5,2,0,9.27,96.8,17.74,0
122,0,5.28,8.83,2,5,1,6.74,82.2,25.98,0
122,1,10.12,13.73,6,2,0,5.71,87.4,30.8,0
122,0,3.38,5.62,1,2,0,6.9,83.1,32.85,0
122,1,10.94,12.55,2,5,0,9.54,71.6,41.31,0
122,1,7.6,9.51,2,4,0,6.98,72.3,43.83,0
122,0,3.0,6.44,2,3,1,8.01,77.9,42.52,0
122,0,5.1,6.69,1,3,0,5.89,80.2,43.03,0
123,0,5.87,8.23,0,4,1,5.52,91.4,10.14,0
123,0,4.62,6.97,1,2,0,6.29,95.4,9.52,0
123,1,9.67,11.93,6,5,0,7.0,83.7,18.13,0
123,0,6.5,8.68,1,4,0,8.32,95.0,14.65,0
123,1,7.53,9.59,4,5,1,7.29,87.4,20.65,0
123,1,9.46,12.83,3,3,1,7.46,73.3,30.4,0
123,0,4.21,7.77,1,5,0,6.25,90.5,24.05,0
123,1,11.09,14.62,2,4,0,5.44,74.6,34.78,0
123,1,10.01,12.12,3,3,1,7.86,73.0,39.49,0
123,0,5.36,8.7,1,3,0,7.06,69.6,42.02,0
124,1,7.29,9.27,2,5,0,7.24,96.7,10.03,0
124,0,5.63,9.29,0,1,1,6.21,92.0,18.28,0
124,0,4.48,6.8,1,5,1,8.73,83.4,23.14,0
124,1,8.09,10.66,3,3,0,7.37,84.2,30.56,0
124,1,9.19,13.16,3,3,0,7.8,91.8,37.08,0
124,1,9.4,11.36,3,3,1,7.56,68.7,57.21,0
124,1,6.76,9.65,3,2,1,5.64,57.5,71.2,1
124,0,4.4,7.14,2,2,0,7.39,57.5,73.8,1
124,0,3.0,6.83,1,1,0,8.37,53.4,75.82,1
124,0,5.46,7.88,3,1,0,7.37,43.5,84.81,1
125,0,4.04,6.82,1,2,0,7.29,89.5,9.61,0
125,0,3.83,7.59,0,1,1,6.58,83.6,16.07,0
125,0,4.54,6.97,0,1,0,7.32,88.0,16.31,0
125,1,11.4,15.0,5,3,1,6.59,78.1,38.19,0
125,0,4.12,8.04,1,2,1,6.7,71.2,45.71,0
125,0,3.07,5.68,1,4,1,6.43,60.0,52.03,0
125,0,4.94,6.54,0,5,0,7.34,70.7,47.93,0
125,0,5.78,8.34,1,1,1,6.56,63.8,57.87,0
125,1,7.92,9.86,5,3,0,7.27,60.8,68.53,0
125,0,6.3,8.37,3,2,0,6.95,50.4,79.11,1
126,0,3.75,6.82,1,5,1,7.4,98.8,6.19,0
126,0,4.88,7.09,3,5,0,7.49,100.6,6.93,0
126,0,5.38,6.99,0,4,1,7.2,90.0,13.19,0
126,1,6.05,8.77,1,1,0,7.98,91.5,15.33,0
126,1,8.67,11.72,4,4,0,7.29,80.8,25.42,0
126,1,8.55,11.56,7,1,1,7.59,73.1,37.41,0
126,0,4.66,7.83,1,5,0,8.85,75.1,36.71,0
126,0,7.12,9.13,1,5,0,6.29,70.2,41.72,0
126,1,9.14,11.71,2,4,0,6.33,70.0,47.42,0
126,1,9.42,13.16,3,1,0,4.76,59.9,59.68,0
127,0,3.32,7.29,1,4,0,8.24,100.5,5.42,0
127,0,4.4,6.49,1,1,1,7.02,84.4,15.79,0
127,0,3.25,6.25,0,3,0,7.57,92.0,12.06,0
127,0,3.0,6.27,2,5,0,6.42,88.5,13.74,0
127,0,3.32,6.39,1,4,0,4.58,91.3,14.18,0
127,0,4.51,7.6,0,4,0,7.26,94.7,13.52,0
127,0,6.56,9.61,0,4,1,8.18,78.9,24.25,0
127,1,9.24,12.93,3,1,1,8.01,74.7,37.29,0
127,0,4.9,8.35,1,5,1,4.93,71.9,43.19,0
127,1,8.8,11.13,2,1,0,7.24,69.4,52.58,0
128,1,6.04,8.1,6,4,0,7.3,85.7,20.67,0
128,1,8.34,12.15,3,3,0,6.51,76.1,35.01,0
128,1,9.62,12.77,4,1,0,5.68,70.4,51.84,0
128,1,8.47,10.67,5,4,0,5.72,62.6,66.45,0
128,0,4.7,6.21,1,3,1,8.88,63.0,68.74,0
128,0,7.21,9.29,0,1,0,5.58,61.6,76.63,1
128,1,9.97,13.93,1,4,1,6.93,40.0,98.02,1
128,1,8.34,11.4,3,2,1,8.18,40.0,109.41,1
128,1,11.9,13.48,5,5,0,7.98,40.0,123.6,2
128,0,5.24,8.25,0,1,1,6.36,40.0,129.82,2
129,1,8.51,10.7,4,2,1,6.69,98.0,13.47,0
129,1,8.68,10.28,3,4,0,6.38,81.3,24.09,0
129,1,7.57,10.63,4,2,0,7.45,78.4,29.17,0
129,1,8.12,11.95,0,4,0,6.18,86.1,29.23,0
129,1,10.57,14.17,3,3,1,5.96,77.3,39.52,0
129,0,4.92,8.46,1,3,0,8.88,64.4,45.43,0
129,1,8.11,10.76,4,2,1,5.95,68.1,49.46,0
129,1,9.37,12.85,1,1,0,6.08,65.5,55.36,0
129,0,5.18,8.82,0,1,0,8.01,58.0,59.65,0
129,0,4.53,7.25,2,5,0,6.66,63.1,58.54,0
130,1,9.53,12.23,4,2,0,8.12,83.9,25.62,0
130,0,6.02,8.17,0,4,1,7.26,81.8,31.34,0
130,1,12.17,14.81,7,2,1,6.45,57.4,63.16,0
130,1,8.96,12.12,6,4,1,7.44,49.0,81.17,1
130,1,9.66,13.12,7,3,0,5.84,40.0,101.14,1
130,1,9.44,12.88,3,4,0,8.43,40.0,111.44,2
130,1,9.61,12.66,1,5,0,7.9,40.0,120.12,2
130,0,3.79,7.21,1,2,1,7.46,40.0,123.85,2
130,0,4.69,7.09,1,3,0,7.24,40.0,126.01,2
130,0,3.54,7.22,1,5,0,7.36,40.0,125.89,2
131,1,6.0,7.76,5,2,0,5.22,85.0,22.38,0
131,1,7.29,9.98,3,5,0,6.58,76.3,32.51,0
131,1,7.93,9.62,4,1,0,5.98,76.9,42.37,0
